SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
520,Bitcoin,BTC,1/8/2017 23:59,942.723999,887.2490234,908.1749878,911.1989746,158715008,14661966429
521,Bitcoin,BTC,1/9/2017 23:59,913.6859741,879.8070068,913.2440186,902.8280029,141876992,14528815565
522,Bitcoin,BTC,1/10/2017 23:59,914.8729858,901.0599976,902.4400024,907.6790161,115808000,14608685049
523,Bitcoin,BTC,1/11/2017 23:59,919.447998,762.7650146,908.1149902,777.757019,310928992,12519135996
524,Bitcoin,BTC,1/12/2017 23:59,826.2459717,755.7559814,775.1779785,804.8339844,222326000,12956730411
525,Bitcoin,BTC,1/13/2017 23:59,829.0009766,780.0029907,803.7369995,823.9840088,168968000,13266554392
526,Bitcoin,BTC,1/14/2017 23:59,835.085022,812.4559937,825.1420288,818.4119873,93063296,13178601992
527,Bitcoin,BTC,1/15/2017 23:59,823.3070068,812.8709717,818.1420288,821.7979736,71013600,13234840657
528,Bitcoin,BTC,1/16/2017 23:59,834.5300293,820.2709961,821.78302,831.5339966,82755200,13393372620
529,Bitcoin,BTC,1/17/2017 23:59,910.5609741,830.7960205,830.9459839,907.9379883,155095008,14625779851
530,Bitcoin,BTC,1/18/2017 23:59,917.4990234,858.3040161,909.3729858,886.617981,225676992,14284036613
531,Bitcoin,BTC,1/19/2017 23:59,904.6140137,884.3380127,888.335022,899.072998,105625000,14486616700
532,Bitcoin,BTC,1/20/2017 23:59,899.3980103,887.0079956,898.1719971,895.026001,86728400,14423545371
533,Bitcoin,BTC,1/21/2017 23:59,927.3670044,895.5349731,895.5490112,921.7890015,111158000,14856911163
534,Bitcoin,BTC,1/22/2017 23:59,937.5250244,897.5640259,922.2050171,924.6729736,116573000,14905439337
535,Bitcoin,BTC,1/23/2017 23:59,928.2659912,916.7379761,925.4990234,921.0120239,73588600,14848013909
536,Bitcoin,BTC,1/24/2017 23:59,924.1450195,892.2860107,910.677002,892.6870117,111349000,14393026385
537,Bitcoin,BTC,1/25/2017 23:59,903.2520142,891.6870117,891.9240112,901.5419922,120831000,14537488261
538,Bitcoin,BTC,1/26/2017 23:59,919.3259888,902.223999,902.3950195,917.5859985,131958000,14797955301
539,Bitcoin,BTC,1/27/2017 23:59,923.2230225,915.8460083,918.3590088,919.75,125594000,14834831700
540,Bitcoin,BTC,1/28/2017 23:59,923.9110107,919.8109741,919.8109741,921.5900269,68979600,14866260449
541,Bitcoin,BTC,1/29/2017 23:59,923.4180298,919.1480103,922.0670166,919.4959717,60851700,14834377926
542,Bitcoin,BTC,1/30/2017 23:59,923.0479736,919.473999,920.151001,920.382019,78227296,14850351605
543,Bitcoin,BTC,1/31/2017 23:59,972.0189819,920.9589844,920.9589844,970.4030151,164582000,15659186515
544,Bitcoin,BTC,2/1/2017 23:59,989.1140137,970.7420044,970.940979,989.0230103,150110000,15962015276
545,Bitcoin,BTC,2/2/2017 23:59,1013.52002,983.2210083,990.0009766,1011.799988,145820992,16331615570
546,Bitcoin,BTC,2/3/2017 23:59,1033.869995,1008.789978,1011.460022,1029.910034,201278000,16625849489
547,Bitcoin,BTC,2/4/2017 23:59,1045.900024,1015.159973,1031.329956,1042.900024,155064000,16837411920
548,Bitcoin,BTC,2/5/2017 23:59,1043.630005,1022.369995,1043.52002,1027.339966,114208000,16588240157
549,Bitcoin,BTC,2/6/2017 23:59,1044.640015,1028.160034,1028.400024,1038.150024,111762000,16764422010
550,Bitcoin,BTC,2/7/2017 23:59,1061.930054,1040.140015,1040.140015,1061.349976,146007008,17141080574
551,Bitcoin,BTC,2/8/2017 23:59,1078.969971,1037.48999,1062.319946,1063.069946,201855008,17170799127
552,Bitcoin,BTC,2/9/2017 23:59,1088.98999,953.3439941,1064.699951,994.3829956,407220000,16063448932
553,Bitcoin,BTC,2/10/2017 23:59,998.9050293,946.690979,995.632019,988.6740112,190452000,15973053725
554,Bitcoin,BTC,2/11/2017 23:59,1009.289978,982.8300171,988.8980103,1004.450012,102261000,16229677099
555,Bitcoin,BTC,2/12/2017 23:59,1004.76001,996.9210205,1003.52002,999.1810303,67530000,16146290349
556,Bitcoin,BTC,2/13/2017 23:59,1002.099976,976.0020142,998.8850098,990.6420288,100607000,16010322103
557,Bitcoin,BTC,2/14/2017 23:59,1011.51001,986.4710083,991.7349854,1004.549988,137946000,16237219721
558,Bitcoin,BTC,2/15/2017 23:59,1008.840027,1001.580017,1006.210022,1007.47998,89759400,16286329282
559,Bitcoin,BTC,2/16/2017 23:59,1033.369995,1007.650024,1007.650024,1027.439941,122277000,16610905026
560,Bitcoin,BTC,2/17/2017 23:59,1053.170044,1025.640015,1026.119995,1046.209961,136474000,16916338976
561,Bitcoin,BTC,2/18/2017 23:59,1061.099976,1046.959961,1049.209961,1054.420044,99073504,17051064834
562,Bitcoin,BTC,2/19/2017 23:59,1056.810059,1043.459961,1054.76001,1047.869995,77423296,16946913346
563,Bitcoin,BTC,2/20/2017 23:59,1080.48999,1041.689941,1048.689941,1079.97998,109478000,17468244508
564,Bitcoin,BTC,2/21/2017 23:59,1117.25,1076.930054,1079.280029,1115.300049,186868992,18041455273
565,Bitcoin,BTC,2/22/2017 23:59,1125.390015,1100.550049,1114.800049,1117.439941,136100000,18077985665
566,Bitcoin,BTC,2/23/2017 23:59,1176.619995,1116.959961,1117.27002,1166.719971,189454000,18877442096
567,Bitcoin,BTC,2/24/2017 23:59,1200.390015,1131.959961,1172.709961,1173.680054,330759008,18992415818
568,Bitcoin,BTC,2/25/2017 23:59,1174.849976,1124.589966,1170.410034,1143.839966,139960992,18511906560
569,Bitcoin,BTC,2/26/2017 23:59,1167.469971,1130.199951,1144.27002,1165.199951,116486000,18860247630
570,Bitcoin,BTC,2/27/2017 23:59,1181.97998,1163.380005,1163.780029,1179.969971,131570000,19101427518
571,Bitcoin,BTC,2/28/2017 23:59,1193.25,1171.819946,1180.719971,1179.969971,184956000,19103684801
572,Bitcoin,BTC,3/1/2017 23:59,1222.5,1179.689941,1180.040039,1222.5,229056992,19794459608
573,Bitcoin,BTC,3/2/2017 23:59,1262.130005,1215.619995,1224.680054,1251.01001,368275008,20258543188
574,Bitcoin,BTC,3/3/2017 23:59,1280.310059,1250.709961,1250.709961,1274.98999,315739008,20649259919
575,Bitcoin,BTC,3/4/2017 23:59,1279.400024,1230.51001,1277.430054,1255.150024,183270000,20329978338
576,Bitcoin,BTC,3/5/2017 23:59,1267.290039,1238.060059,1254.290039,1267.119995,134127000,20526235270
577,Bitcoin,BTC,3/6/2017 23:59,1276,1264.599976,1267.469971,1272.829956,153656992,20620991547
578,Bitcoin,BTC,3/7/2017 23:59,1275.550049,1204.800049,1273.209961,1223.540039,291256000,19824773912
579,Bitcoin,BTC,3/8/2017 23:59,1232.160034,1148.079956,1223.22998,1150,332603008,18635275050
580,Bitcoin,BTC,3/9/2017 23:59,1197.459961,1141.22998,1150.349976,1188.48999,212283008,19261188310
581,Bitcoin,BTC,3/10/2017 23:59,1270.469971,1077.25,1189.359985,1116.719971,563795968,18100188612
582,Bitcoin,BTC,3/11/2017 23:59,1193.829956,1116.319946,1116.319946,1175.829956,283320000,19060468862
583,Bitcoin,BTC,3/12/2017 23:59,1226.97998,1175.359985,1176.619995,1221.380005,227176000,19801195767
584,Bitcoin,BTC,3/13/2017 23:59,1237.369995,1217.030029,1221.780029,1231.920044,380276992,19974334865
585,Bitcoin,BTC,3/14/2017 23:59,1244.810059,1220.719971,1232.160034,1240,245306000,20107761880
586,Bitcoin,BTC,3/15/2017 23:59,1251.609985,1239.75,1240.160034,1249.609985,297804992,20265831337
587,Bitcoin,BTC,3/16/2017 23:59,1257.97998,1152.439941,1251.329956,1187.810059,638568000,19265847025
588,Bitcoin,BTC,3/17/2017 23:59,1180.160034,1099.569946,1180.160034,1100.22998,706598976,17847435957
589,Bitcoin,BTC,3/18/2017 23:59,1114.069946,957.6550293,1099.689941,973.8179932,621302016,15798760668
590,Bitcoin,BTC,3/19/2017 23:59,1069.910034,976.7299805,976.7299805,1036.73999,406648000,16821676707
591,Bitcoin,BTC,3/20/2017 23:59,1063.030029,1036.680054,1037.23999,1054.22998,286529984,17107266418
592,Bitcoin,BTC,3/21/2017 23:59,1122.430054,1055.359985,1055.359985,1120.540039,337391008,18185299687
593,Bitcoin,BTC,3/22/2017 23:59,1120.650024,1014.210022,1120.650024,1049.140015,380840992,17028630158
594,Bitcoin,BTC,3/23/2017 23:59,1058.01001,1028.930054,1050.050049,1038.589966,248540000,16859314109
595,Bitcoin,BTC,3/24/2017 23:59,1040.469971,934.3579712,1038.449951,937.5200195,491038016,15220718764
596,Bitcoin,BTC,3/25/2017 23:59,975.7609863,903.7130127,936.539978,972.7789917,435803008,15794781102
597,Bitcoin,BTC,3/26/2017 23:59,1007.960022,954.1859741,974.0150146,966.7249756,303668000,15698465531
598,Bitcoin,BTC,3/27/2017 23:59,1046.400024,971.9840088,972.0549927,1045.77002,372535008,16983801541
599,Bitcoin,BTC,3/28/2017 23:59,1064.650024,1027.72998,1044.579956,1047.150024,326332000,17008241726
600,Bitcoin,BTC,3/29/2017 23:59,1055.130005,1015.880005,1046.079956,1039.969971,298457984,16893415156
601,Bitcoin,BTC,3/30/2017 23:59,1049.290039,1020.039978,1042.209961,1026.430054,352968992,16675587066
602,Bitcoin,BTC,3/31/2017 23:59,1074.920044,1026.640015,1026.640015,1071.790039,447287008,17414322808
603,Bitcoin,BTC,4/1/2017 23:59,1091.719971,1061.089966,1071.709961,1080.5,289633984,17557597716
604,Bitcoin,BTC,4/2/2017 23:59,1107.589966,1075.449951,1080.609985,1102.170044,514187008,17911915755
605,Bitcoin,BTC,4/3/2017 23:59,1151.73999,1102.949951,1102.949951,1143.810059,580444032,18591158323
606,Bitcoin,BTC,4/4/2017 23:59,1156.439941,1120.52002,1145.52002,1133.25,436310016,18421262063
607,Bitcoin,BTC,4/5/2017 23:59,1135.089966,1113.630005,1134.140015,1124.780029,414784000,18285857775
608,Bitcoin,BTC,4/6/2017 23:59,1188.369995,1125.810059,1125.810059,1182.680054,511222016,19229356147
609,Bitcoin,BTC,4/7/2017 23:59,1186.579956,1163.390015,1178.939941,1176.900024,317022016,19137747435
610,Bitcoin,BTC,4/8/2017 23:59,1184.97998,1162.579956,1172.650024,1175.949951,209312000,19124327856
611,Bitcoin,BTC,4/9/2017 23:59,1197.209961,1171.859985,1176.569946,1187.869995,242343008,19320511927
612,Bitcoin,BTC,4/10/2017 23:59,1190.339966,1179.040039,1187.300049,1187.130005,215883008,19310642460
613,Bitcoin,BTC,4/11/2017 23:59,1208.069946,1187.459961,1187.459961,1205.01001,216182000,19604036563
614,Bitcoin,BTC,4/12/2017 23:59,1207.140015,1196.76001,1204.810059,1200.369995,288702016,19530680104
615,Bitcoin,BTC,4/13/2017 23:59,1205.890015,1156.439941,1201.02002,1169.280029,351968992,19026699552
616,Bitcoin,BTC,4/14/2017 23:59,1190.800049,1159.790039,1170.329956,1167.540039,254827008,19000400018
617,Bitcoin,BTC,4/15/2017 23:59,1188,1164.959961,1167.300049,1172.52002,203559008,19083656460
618,Bitcoin,BTC,4/16/2017 23:59,1187.219971,1172.609985,1172.609985,1182.939941,183231008,19255408766
619,Bitcoin,BTC,4/17/2017 23:59,1194.900024,1172.650024,1183.25,1193.910034,253206000,19436033390
620,Bitcoin,BTC,4/18/2017 23:59,1217.569946,1193.77002,1193.77002,1211.670044,270524000,19727334977
621,Bitcoin,BTC,4/19/2017 23:59,1215.51001,1205.079956,1212.130005,1210.290039,288060992,19707045565
622,Bitcoin,BTC,4/20/2017 23:59,1240.790039,1208.410034,1211.079956,1229.079956,315108000,20015137622
623,Bitcoin,BTC,4/21/2017 23:59,1235.939941,1215.560059,1229.420044,1222.050049,272167008,19903192286
624,Bitcoin,BTC,4/22/2017 23:59,1235.560059,1208.469971,1222.709961,1231.709961,249320000,20062753908
625,Bitcoin,BTC,4/23/2017 23:59,1232.199951,1203.939941,1231.920044,1207.209961,258951008,19665994145
626,Bitcoin,BTC,4/24/2017 23:59,1250.939941,1209.630005,1209.630005,1250.150024,235806000,20367443800
627,Bitcoin,BTC,4/25/2017 23:59,1267.579956,1249.969971,1250.449951,1265.48999,242556000,20619704237
628,Bitcoin,BTC,4/26/2017 23:59,1294.829956,1265.930054,1265.98999,1281.079956,329631008,20876159410
629,Bitcoin,BTC,4/27/2017 23:59,1319.699951,1281.300049,1281.880005,1317.72998,449196992,21475836448
630,Bitcoin,BTC,4/28/2017 23:59,1331.280029,1292.369995,1317.73999,1316.47998,527488992,21457669552
631,Bitcoin,BTC,4/29/2017 23:59,1327.199951,1315.209961,1317.839966,1321.790039,422705984,21547126640
632,Bitcoin,BTC,4/30/2017 23:59,1347.910034,1314.920044,1321.869995,1347.890015,413115008,21975104909
633,Bitcoin,BTC,5/1/2017 23:59,1434.319946,1348.300049,1348.300049,1421.599976,713624000,23179524919
634,Bitcoin,BTC,5/2/2017 23:59,1473.900024,1415.689941,1421.030029,1452.819946,477337984,23691443738
